"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__BreedTypeInbred","m__est__mean.QTL.add","m__est__BreedTypeInbred:mean.QTL.add","m__se__(Intercept)","m__se__BreedTypeInbred","m__se__mean.QTL.add","m__se__BreedTypeInbred:mean.QTL.add","v__est__(Intercept)","v__est__BreedTypeInbred","v__est__var.QTL.add","v__est__BreedTypeInbred:var.QTL.add","v__se__(Intercept)","v__se__BreedTypeInbred","v__se__var.QTL.add","v__se__BreedTypeInbred:var.QTL.add"
"85","A","1","IDP4048",177.32,0,1,0,1,0,1,6728.85965793518,-581.608583191171,-123.048486808645,10.6425005783994,730.560155905304,772.602805901374,461.952386456738,499.391604526136,16.6423096844055,-0.680482870492019,-0.0902583237817881,0.244009380729573,0.426214554415201,0.473377064718325,0.279245862399478,0.313982734946286
"86","A","1","IDP2552",178.95,0,1,0,1,0,1,6682.86270166403,-735.300236397026,-96.5038143377743,181.997006869079,622.927854192242,670.275407045105,448.549298494121,487.499970998301,16.4945956684556,-0.502258175864341,0.0451791991030425,0.0895723185030639,0.385758250306065,0.433107749364097,0.271521740411063,0.306049125882473
"87","A","1","npi403b",182.13,0,1,0,1,0,1,6682.9670141761,-733.386930884104,-96.6178378660195,179.32963960224,623.751014259596,672.17481425585,449.646051559829,489.075292233645,16.4947873090286,-0.49588409808733,0.0450069044790678,0.0829599687783076,0.388507970287448,0.436833232666506,0.273803838230925,0.309001500652963
"88","A","1","IDP645",193.89,0,1,0,1,0,1,7339.8408391199,-1577.27576574165,-726.402944735645,940.202084810878,593.093704734367,664.245103549097,438.967314954053,479.923859124799,16.3690779224064,-0.323402618485925,0.125182321992424,-0.060085777693053,0.380274146706937,0.44204046073756,0.264012232027986,0.300045393347298
"89","A","1","umc76a",196.73,1.97494265150113e-13,0.999999999999901,0,1,0,1,7285.31094972389,-1696.44136732701,-613.610440070579,944.137203102825,626.697405925883,705.029670302843,439.961499177233,483.08841413462,16.3663993866231,-0.279316418261108,0.125726119046608,-0.0982909792452417,0.381285117466885,0.443196005691464,0.252670795128552,0.288037901623879
"90","A","1","ufg78",198.03,0,1,0,1,0,1,6664.1868430021,-1173.96635567169,-76.1860068626412,494.81141816258,634.953406705882,705.270333399613,448.821751811649,489.0405585687,16.5070031442238,-0.449353536023155,0.0328186163900532,0.0129500957609423,0.415790313364345,0.486022778438714,0.289239781206898,0.328908280930594
"91","A","1","cdo1387b",199.83,0,1,1.97494265150113e-13,0.999999999999901,0,1,6657.27324101578,-905.196213230222,-69.4163647592775,291.374686755049,634.825355956905,707.099007411493,448.17961497844,489.183498463505,16.5065585365904,-0.371905897827629,0.0332481198930639,-0.0376588726003861,0.394346982928882,0.458032540450215,0.273921907482424,0.31083166918316
"92","A","1","gpm518",201.34,0,1,0,1,0,1,6651.31849096331,-897.187758408664,-63.6005457295719,283.852182110606,634.694693861707,706.978514930605,447.607227433079,488.636118992978,16.506125749896,-0.37157891508017,0.0336576771992908,-0.0379296993781295,0.4054088142092,0.470883064829991,0.281240977011858,0.319207890090584
"93","A","1","gpm748b",202.7,0,1,0,1,0,1,6651.31534653664,-897.512582983795,-63.5961405800393,284.082378861774,634.716635607328,707.000563594054,447.619615349003,488.637538300112,16.5061433947878,-0.37154119726936,0.0336405941864248,-0.0379646725264335,0.405421949339687,0.470893995075913,0.28125066645661,0.319207347129007
"94","A","1","lim122",203.33,0,1,0,1,0,1,6651.29817959056,-897.425988109763,-63.5806282952701,284.010270604079,634.698910151409,706.981239148207,447.609978322541,488.624720261098,16.5061267168747,-0.371515834513453,0.0336567511513644,-0.0379862829223907,0.405554004195012,0.471046109740976,0.281341716532106,0.319308384940278
"95","A","1","IDP2362",203.7,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,0.999999999999901,0,1,6656.10547055502,-902.709406099697,-68.3086342913775,289.192613331202,634.479482622047,706.802528735028,448.273942812403,489.263666354765,16.5054694605352,-0.37058426230038,0.0342821970478051,-0.0388441552395054,0.395089596940482,0.458893462678352,0.274505228117241,0.311466778771187
"96","A","1","IDP2385",203.71,-1.97494265150113e-13,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6656.23481331613,-902.85127001935,-68.436043451802,289.332019948776,634.473513599972,706.79765251282,448.291712769097,489.280764473995,16.5054518483572,-0.370559293620662,0.0342989382383657,-0.0388671268118221,0.394993666748951,0.458782097530556,0.274449928696102,0.311401828616948
"97","A","1","umc1073",206.84,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,0.999999999999901,0,1,6696.67398090696,-905.398736570552,-108.796799097552,299.143499465633,632.1665976302,705.164719414702,453.240581952448,494.174184250814,16.5001297289001,-0.367717424276353,0.0393061953439392,-0.0409474940402674,0.407079877121802,0.473491200198651,0.286332060002297,0.324415516312744
"98","A","1","IDP1410",209.61,0,1,0,1,0,1,6848.7278916393,-1016.64511998935,-249.690033962342,404.034802622867,628.282691152109,706.300275321678,449.863698680379,492.152637106657,16.4592823976707,-0.301636990282991,0.072023127083816,-0.0924154195504582,0.425237091699328,0.495303039346467,0.29408399636798,0.333939430969797
"99","A","1","npi439a",215.14,0,1,0,1,0,1,6548.67198164952,-893.176769434375,31.2910218772039,280.995030847434,690.294464422979,747.288083775553,453.684642082555,491.905232732907,16.5287805092612,-0.492370587643388,0.0111421234897539,0.0599966229208131,0.39214354602629,0.443883630088887,0.256531777255062,0.289472520548749
"100","A","1","umc230",216.74,0,1,0,1,0,1,6548.61216144389,-998.144007906054,31.3370242644756,377.840084601354,690.25200521733,745.614809327584,453.56985604779,491.345296125204,16.5287568474161,-0.486719617143035,0.0111601540388818,0.0514917569967665,0.387218272934456,0.436619872953302,0.253259040702813,0.285414489356778
"101","A","1","umc11a",217.14,0,1,0,1,0,1,6548.63832307039,-1048.10595110264,31.3148934486663,413.431456735469,690.246589380385,747.363155072958,453.568618703262,491.931767155647,16.5287533011612,-0.484345005923366,0.0111633238404787,0.0466919540461424,0.405507839160533,0.458717446220039,0.265222281647554,0.299512178005582
"102","A","1","bnlg1484",217.34,0,1,0,1,0,1,6548.63497275261,-1092.04642708499,31.317691404702,442.451801916363,690.249137341832,749.531572938995,453.570693339895,492.458122711068,16.5287525168319,-0.473878307555924,0.0111639569151887,0.035727205506771,0.411751287191928,0.467208378392594,0.269305978823737,0.304558508450393
"103","A","1","IDP3976",218.09,0,1,0,1,0,1,6053.25366152037,-642.708375154938,426.745993506517,69.0614841077118,653.410652317519,719.790000870516,442.127703901294,482.524971103502,16.3204751548555,-0.245918292029242,0.15933700630517,-0.130553062941788,0.429911837796152,0.485058240312346,0.272294342802467,0.307207989435631
"104","A","1","gpm796a",220.99,0,1,0,1,0,1,6052.64857288481,-692.215777701644,427.194064427742,100.026338405775,653.415932373147,723.348334876499,442.099990835452,483.667526692842,16.3204411791616,-0.227017498011509,0.15932929958325,-0.147450409488944,0.461656361714233,0.522908003056238,0.292379758921995,0.330732702426622
"105","A","1","IDP329",221.79,0,1,0,1,0,1,5869.99209528324,-426.867919763861,539.948402847275,-82.2985085476587,719.874998748115,784.325921278059,456.366982251638,496.744612009875,16.4051625940347,-0.317191133549163,0.0876994134158724,-0.0669622681219022,0.45700338846143,0.512350833007575,0.280773170658208,0.315939027157618
"106","A","1","mmp66",222.74,0,1,0,1,0,1,5906.29358123466,-402.078563928065,502.261233657376,-87.5687115910363,757.419509692575,816.466449403017,472.255948241564,510.696838519222,16.4445993012474,-0.376883932734123,0.0602533561340971,-0.0212762259850888,0.477373814970828,0.530802315378419,0.291750516582016,0.326183416183143
"107","A","1","AY109929",223.74,0,1,0,1,0,1,5906.27626088546,-403.505140847683,502.277108370867,-87.0650826158855,757.410752166234,816.609908243638,472.253385441625,510.629496119314,16.4445882213557,-0.374338395418795,0.0602608829206311,-0.0233433220439085,0.480197879134583,0.533950617186796,0.293477403867642,0.328024633080052
"108","A","1","IDP1483",224.74,0,1,0,1,0,1,5906.23370219646,-403.519740716637,502.312500909493,-87.0596976430989,757.404545221842,816.606155466634,472.257544368779,510.633506201732,16.4445590900432,-0.374284356602411,0.0602812479560673,-0.0233857024487503,0.480171477732545,0.53392121800576,0.293464213877731,0.328008742950184
"109","A","1","gpm857",225.64,0,1,0,1,0,1,5971.84521628844,-487.05333286312,445.852087450635,-27.0194593559927,775.421508850048,836.956322401617,473.767925633742,513.178121173433,16.4737936160272,-0.389796563704993,0.0408487294952756,-0.0149239870275555,0.507358787491639,0.565792426947275,0.305956588658863,0.343145827988378
"110","A","1","gpm559",225.98,0,1,0,1,0,1,5971.82701624019,-505.78561811275,445.867147120637,-13.1682971107891,775.415203881366,836.934264342076,473.765289218746,513.234403951024,16.473788892092,-0.394467855009597,0.0408516477199099,-0.0121680599839576,0.49136639890989,0.548193606298991,0.296313030467687,0.332477846638723
"111","A","1","AY110052",227.94,0,1,0,1,0,1,5909.59140093574,-364.089577967278,474.310546008002,-97.7977442468256,838.683059206309,894.840151274346,502.205042370767,539.856939752304,16.5133394654879,-0.441768639284141,0.0119490949730844,0.0259119011703118,0.5556162285805,0.612505644883536,0.331562619292408,0.36878628744944
"112","A","1","gpm838a",228.09,0,1,0,1,0,1,4269.44450437045,1387.23495385999,1378.61333527322,-1122.66378467674,1252.5718437893,1303.66235395778,709.567212881574,744.656260872131,16.3776392583333,-0.454150275973044,0.0724788879199883,0.0643879569589863,0.847302600210407,0.901428393019449,0.475436516639818,0.510425445150186
"113","A","1","IDP3914",238.65,0,1,0,1,0,1,6778.62775186414,-1880.57211960732,-105.505794523985,748.20392502066,1962.61477994014,2010.02499946384,1040.93556865527,1070.89804135466,16.5681288068552,-1.26866900083697,-0.0143852643405459,0.469002407191329,1.14654437349903,1.23297582226322,0.608652648200102,0.656702258479028
"114","A","1","AY110028",244.64,0,1,0,1,0,1,6762.50583573746,-1197.80998388551,-110.130906283017,414.481423016498,1048.76089943849,1122.78872796967,584.520912100179,627.95943619741,16.5756522696307,-0.430753320843926,-0.0213542424746355,0.00992121032543959,0.614379665850683,0.679928756702233,0.343798111840487,0.382280197848275
"115","A","1","IDP112",251.06,-1.97494265150113e-13,1,0,1,0,1,6587.88704803286,-1261.34256405105,-2.03841628619774,550.512570990989,750.408103820507,816.303731767641,467.692132364014,508.155428811328,16.5259770591267,-0.376095451847888,0.0122301714247187,-0.04630725522238,0.471566565732039,0.530837792166099,0.292636509139787,0.330006839512013
"116","A","1","IDP142",252.7,-1.97494265150113e-13,1,0,1,-1.97494265150113e-13,1,6587.49115206454,-1310.52674322184,-1.73345128289233,580.906552952767,750.423108441387,817.531066646537,467.660496906757,508.037107510927,16.5260313288865,-0.37295105704095,0.0121879462030123,-0.0508971053169036,0.454054944820377,0.511967039661786,0.281748902137624,0.317626574905518
"117","A","1","npi242b",253.54,0,1,0,1,0,1,6586.68702549933,-1314.62751584681,-1.11410758240095,584.847594006512,750.503660774251,817.18561360214,467.687287959881,507.829629663946,16.5260269755367,-0.374732948857838,0.0121881223844117,-0.0500867290049738,0.476027400907442,0.536448546390294,0.295368461206247,0.332804631445665
"118","A","1","IDP81",254.78,0,1,0,1,-1.97494265150113e-13,1,6586.17294295708,-1314.17638575906,-0.718197884032725,584.534437108814,750.653799506781,817.334576283993,467.79141028278,507.938999169076,16.5260381933833,-0.374704473543496,0.0121786866245129,-0.0501083958367129,0.483145740477959,0.544456197210368,0.299793354895416,0.337786539846999
"119","A","1","asg26",256.24,0,1,0,1,-1.97494265150113e-13,1,6587.18443669647,-1297.49915847497,-1.49720368740476,569.265143892759,750.445751007739,819.710029982714,467.643515747327,508.663808024761,16.5260770677257,-0.345067804233972,0.0121523580217112,-0.0719292241922871,0.435513282423846,0.491319393621698,0.27022888628937,0.30470100574761
"120","A","1","IDP1632",256.7,0,1,0,1,0,1,6587.20728835661,-1297.50557089466,-1.5148081111056,569.271939407548,750.437782440847,819.701972321431,467.639934607594,508.660234818535,16.5260709511065,-0.34506581160811,0.012157089592707,-0.0719301657771089,0.435512791078357,0.491319213035038,0.270228918742113,0.304701258646501
"121","A","1","lim51",257.04,1.97494265150113e-13,0.999999999999901,0,1,0,1,6587.20985022752,-1160.04623063249,-1.5167806867846,473.629341174657,750.437502369651,817.612152556944,467.640215790758,508.096260035842,16.526065273677,-0.337543207456686,0.012159478979471,-0.0723291692699608,0.439917399638343,0.494224787973952,0.272961946009475,0.30713082716276
"122","A","1","bnlg439",257.44,0,1,0,1,0,1,6587.2005233023,-1160.01837212008,-1.50959767207669,473.608269031717,750.435769239616,817.610281414466,467.638587023608,508.094396633546,16.526064546218,-0.337537864057441,0.0121600306108776,-0.0723327313933009,0.439862090708801,0.494162358785675,0.272927249866611,0.307091603775066
"123","A","1","bnlg1203",257.64,1.97494265150113e-13,0.999999999999901,0,1,1.97494265150113e-13,1,6587.20058202893,-1160.01684674377,-1.50964288382912,473.607169694889,750.435779820481,817.610241083648,467.638593494362,508.094348764547,16.5260645453006,-0.337537368905663,0.0121600312080415,-0.0723330806074371,0.439857952004286,0.494157638283522,0.272924681754797,0.307088658599797
"124","A","1","IDP349",257.65,0,1,0,1,0,1,6587.2005966961,-1160.01692637895,-1.50965419961115,473.607331750606,750.435765093289,817.610206050512,467.638591900663,508.094355937278,16.5260645360453,-0.337537655005873,0.0121600385321945,-0.0723328645275472,0.439859259556685,0.494159106660498,0.272925496782249,0.307089587322512
"125","A","1","AY106592",257.82,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,0.999999999999901,0,1,6587.20052305757,-1160.02185356117,-1.50959748409298,473.611166537154,750.435769663788,817.610568543594,467.638587590796,508.094742559411,16.5260645461696,-0.337538646083565,0.0121600306519006,-0.0723321657628138,0.43987652236786,0.494178857722782,0.272936204649791,0.307101984100916
"126","A","1","fad8",259.04,0,1,0,1,0,1,6587.19922409496,-1160.37312974474,-1.50860490001672,475.211675649634,750.437360924979,817.283254916411,467.641466230846,508.192669532494,16.5260705547657,-0.341970626287442,0.0121574381756502,-0.0689170945691625,0.436536147493798,0.490394382943356,0.270864905518042,0.30491977445143
"127","A","1","gpm121",259.55,1.97494265150113e-13,0.999999999999901,0,1,0,1,6587.20029423279,-1151.17160340566,-1.50942136548706,468.602409122418,750.437900333031,817.434568383537,467.639321620404,508.338949555448,16.5260719034247,-0.339551404647728,0.0121563485812371,-0.0705091882766045,0.434220121803783,0.487789773280075,0.269426511765418,0.303378365154247
"128","A","1","AY110640",262.74,0,1,0,1,0,1,6562.12490931744,-1253.57350292672,17.8624014393072,565.039906121647,751.017062151541,808.542313034707,469.449659186477,507.867744441095,16.5278867417938,-0.466650900145382,0.0107948760250081,0.0223804718282259,0.408622171796094,0.457496275096921,0.25445466955557,0.286394941941605
"129","A","1","gpm357",266.43,0,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6581.7366764824,-1206.18434727741,2.69949245831997,536.234713142335,750.527817130347,806.982256241746,468.091375183551,506.599253798216,16.5262207772685,-0.45720526449914,0.0120528801733398,0.0189208018613667,0.435683432404483,0.486399684585453,0.270574382464891,0.304452454862523
"130","A","1","gpm101a",267.73,0,1,0,1,0,1,6587.20021957735,-1178.19656154071,-1.50936390567733,516.529239737699,750.438231790929,806.200634765219,467.639536094725,505.708780549235,16.5260718946503,-0.451016938551667,0.0121563554503144,0.0156362506420642,0.447420696758008,0.498592285083507,0.277617257521346,0.311899256982512
"131","A","1","IDP3865",268.94,-1.97494265150113e-13,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6587.20104430887,-1137.84547215736,-1.50999895343748,466.475496446982,750.43816872593,812.129548964872,467.639526586396,506.596878345435,16.5260718133935,-0.388095493150575,0.0121564179591583,-0.0318513003589254,0.427552002257812,0.478464349827776,0.265289067112373,0.29800330200852
"132","A","1","umc13",268.95,0,1,0,1,0,1,6587.19968923651,-1137.84059468659,-1.50895580848458,466.471892568661,750.438166936976,812.129656480923,467.639668682478,506.597098647356,16.5260715432345,-0.388093709613903,0.0121566263248979,-0.0318525459585731,0.427553846614336,0.478466417218498,0.265290273477498,0.298004684627434
"133","A","1","gpm567",270.13,-1.97494265150113e-13,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6587.20052490252,-1137.6289110569,-1.5095989117716,466.329211600047,750.438204888944,812.139163526861,467.63949929412,506.60821914262,16.5260718870986,-0.388027146094308,0.0121563606095698,-0.0318940173196236,0.427834500085358,0.478785065243386,0.265464329475754,0.298208418891403
"134","A","1","asg35b",272.25,0,1,0,1,0,1,6587.26887747864,-1104.24542644268,-1.56219763528835,429.914521555081,750.475953657278,815.975876518474,467.674790533142,507.76616786399,16.5260369248964,-0.364664676026636,0.0121828147633307,-0.0473964251224724,0.439335260330582,0.493611055860885,0.272604752753171,0.306753403917378
